design,strategy,topo,Vdd,corner,temp_C,Iin_A,I_at_0_A,I_at_vddhalf_A,gain_at_0,gain_vddhalf,lambda_eff_perV,rout_ohm,band_hi_V,ramp_nonlin_pct,vmax_1pct_V,vmax_0p1pct_V,area_um2,provenance
A_100n,A,MIR_CS,5.0,SS,-55,1e-07,1.00006e-07,9.99996e-08,1.00006,1.00000,2.42879e-05,4.11715e+11,2.00,0.0026,4.2369,3.8689,649.822,"netlists/A_100n_MIR_CS.cir(case=2,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.0,SS,27,1e-07,1.00005e-07,1e-07,1.00005,1.00000,2.03118e-05,4.92309e+11,2.00,0.0020,4.4939,4.0061,649.822,"netlists/A_100n_MIR_CS.cir(case=2,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.0,SS,150,1e-07,1.00006e-07,1.00001e-07,1.00006,1.00001,1.89023e-05,5.29016e+11,2.00,0.0019,4.7302,4.2046,649.822,"netlists/A_100n_MIR_CS.cir(case=2,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.0,FS,-55,1e-07,1.00006e-07,9.99996e-08,1.00006,1.00000,2.41252e-05,4.14491e+11,2.00,0.0025,4.2383,3.8691,649.822,"netlists/A_100n_MIR_CS.cir(case=3,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.0,FS,27,1e-07,1.00005e-07,1e-07,1.00005,1.00000,2.02032e-05,4.94955e+11,2.00,0.0020,4.4955,4.0063,649.822,"netlists/A_100n_MIR_CS.cir(case=3,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.0,FS,150,1e-07,1.00006e-07,1.00001e-07,1.00006,1.00001,1.88171e-05,5.31412e+11,2.00,0.0019,4.7310,4.2048,649.822,"netlists/A_100n_MIR_CS.cir(case=3,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.0,SF,-55,1e-07,1.0001e-07,1.00001e-07,1.00010,1.00001,3.68292e-05,2.71506e+11,2.00,0.0038,4.2997,4.0303,649.822,"netlists/A_100n_MIR_CS.cir(case=4,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.0,SF,27,1e-07,1.00009e-07,1.00002e-07,1.00009,1.00002,2.97622e-05,3.35976e+11,2.00,0.0030,4.5228,4.1681,649.822,"netlists/A_100n_MIR_CS.cir(case=4,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.0,SF,150,1e-07,1.0001e-07,1.00003e-07,1.00010,1.00003,2.7752e-05,3.60309e+11,2.00,0.0028,4.7443,4.3683,649.822,"netlists/A_100n_MIR_CS.cir(case=4,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,TT,-55,1e-07,1.00009e-07,1.00001e-07,1.00009,1.00001,2.98539e-05,3.34945e+11,2.00,0.0030,4.7621,4.4488,649.822,"netlists/A_100n_MIR_CS.cir(case=0,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,TT,27,1e-07,1.00008e-07,1.00001e-07,1.00008,1.00001,2.4743e-05,4.04131e+11,2.00,0.0025,5.0004,4.5860,649.822,"netlists/A_100n_MIR_CS.cir(case=0,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,TT,150,1e-07,1.00009e-07,1.00002e-07,1.00009,1.00002,2.33688e-05,4.27895e+11,2.00,0.0024,5.2323,4.7851,649.822,"netlists/A_100n_MIR_CS.cir(case=0,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,FF,-55,1e-07,1.00012e-07,1.00002e-07,1.00012,1.00002,3.67745e-05,2.71905e+11,2.00,0.0038,4.8000,4.5296,649.822,"netlists/A_100n_MIR_CS.cir(case=1,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,FF,27,1e-07,1.0001e-07,1.00002e-07,1.00010,1.00002,3.01538e-05,3.31608e+11,2.00,0.0031,5.0231,4.6672,649.822,"netlists/A_100n_MIR_CS.cir(case=1,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,FF,150,1e-07,1.00011e-07,1.00003e-07,1.00011,1.00003,2.86721e-05,3.48743e+11,2.00,0.0030,5.2444,4.8673,649.822,"netlists/A_100n_MIR_CS.cir(case=1,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,SS,-55,1e-07,1.00007e-07,1e-07,1.00007,1.00000,2.4406e-05,4.09717e+11,2.00,0.0026,4.7364,4.3682,649.822,"netlists/A_100n_MIR_CS.cir(case=2,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,SS,27,1e-07,1.00006e-07,1.00001e-07,1.00006,1.00001,2.05141e-05,4.8745e+11,2.00,0.0021,4.9935,4.5056,649.822,"netlists/A_100n_MIR_CS.cir(case=2,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,SS,150,1e-07,1.00007e-07,1.00002e-07,1.00007,1.00002,1.93394e-05,5.17054e+11,2.00,0.0020,5.2300,4.7039,649.822,"netlists/A_100n_MIR_CS.cir(case=2,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,FS,-55,1e-07,1.00007e-07,1e-07,1.00007,1.00000,2.42557e-05,4.12256e+11,2.00,0.0026,4.7378,4.3684,649.822,"netlists/A_100n_MIR_CS.cir(case=3,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,FS,27,1e-07,1.00006e-07,1.00001e-07,1.00006,1.00001,2.04229e-05,4.89625e+11,2.00,0.0021,4.9951,4.5058,649.822,"netlists/A_100n_MIR_CS.cir(case=3,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,FS,150,1e-07,1.00007e-07,1.00002e-07,1.00007,1.00002,1.9275e-05,5.18783e+11,2.00,0.0020,5.2308,4.7041,649.822,"netlists/A_100n_MIR_CS.cir(case=3,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,SF,-55,1e-07,1.00012e-07,1.00002e-07,1.00012,1.00002,3.7019e-05,2.70109e+11,2.00,0.0039,4.7991,4.5294,649.822,"netlists/A_100n_MIR_CS.cir(case=4,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,SF,27,1e-07,1.0001e-07,1.00002e-07,1.00010,1.00002,3.03104e-05,3.29895e+11,2.00,0.0031,5.0221,4.6671,649.822,"netlists/A_100n_MIR_CS.cir(case=4,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CS,5.5,SF,150,1e-07,1.00011e-07,1.00003e-07,1.00011,1.00003,2.87789e-05,3.47448e+11,2.00,0.0030,5.2439,4.8672,649.822,"netlists/A_100n_MIR_CS.cir(case=4,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,TT,-55,1e-07,1.00008e-07,1.00002e-07,1.00008,1.00002,3.73682e-05,2.67596e+11,2.00,0.0038,3.0515,2.8955,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,TT,27,1e-07,1.00006e-07,1.00002e-07,1.00006,1.00002,2.79051e-05,3.58345e+11,2.00,0.0028,3.0319,2.8087,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,TT,150,1e-07,1.00006e-07,1.00003e-07,1.00006,1.00003,2.36416e-05,4.22967e+11,2.00,0.0024,2.9998,2.6681,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,FF,-55,1e-07,1.0001e-07,1.00003e-07,1.00010,1.00003,4.26979e-05,2.34191e+11,2.00,0.0043,3.0163,2.8289,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,FF,27,1e-07,1.00008e-07,1.00003e-07,1.00008,1.00003,3.24844e-05,3.07826e+11,2.00,0.0033,2.9959,2.7363,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,FF,150,1e-07,1.00047e-07,1.00042e-07,1.00047,1.00042,2.78412e-05,3.59022e+11,2.00,0.0028,2.9536,2.5874,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,SS,-55,1e-07,1.00007e-07,1.00002e-07,1.00007,1.00002,3.61628e-05,2.76516e+11,2.00,0.0036,3.0720,2.9564,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,SS,27,1e-07,1.00005e-07,1.00001e-07,1.00005,1.00001,2.50853e-05,3.98629e+11,2.00,0.0025,3.0521,2.8767,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,SS,150,1e-07,1.00005e-07,1.00002e-07,1.00005,1.00002,2.05194e-05,4.8733e+11,2.00,0.0021,3.0242,2.7475,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,FS,-55,1e-07,1.00007e-07,1.00002e-07,1.00007,1.00002,3.59149e-05,2.78425e+11,2.00,0.0036,3.0721,2.9565,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,FS,27,1e-07,1.00005e-07,1.00001e-07,1.00005,1.00001,2.49366e-05,4.01004e+11,2.00,0.0025,3.0522,2.8770,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,FS,150,1e-07,1.00005e-07,1.00002e-07,1.00005,1.00002,2.0412e-05,4.89895e+11,2.00,0.0021,3.0244,2.7479,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,SF,-55,1e-07,1.0001e-07,1.00003e-07,1.00010,1.00003,4.30222e-05,2.32426e+11,2.00,0.0043,3.0160,2.8287,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,SF,27,1e-07,1.00008e-07,1.00003e-07,1.00008,1.00003,3.271e-05,3.05703e+11,2.00,0.0033,2.9954,2.7360,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,3.2,SF,150,1e-07,1.00047e-07,1.00043e-07,1.00047,1.00043,2.80198e-05,3.56732e+11,2.00,0.0028,2.9529,2.5869,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,TT,-55,1e-07,1.00013e-07,1.00004e-07,1.00013,1.00004,3.66832e-05,2.7258e+11,2.00,0.0037,4.3511,4.1937,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,TT,27,1e-07,1.0001e-07,1.00004e-07,1.00010,1.00004,2.76122e-05,3.62132e+11,2.00,0.0028,4.3315,4.1067,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,TT,150,1e-07,1.00009e-07,1.00004e-07,1.00009,1.00004,2.34262e-05,4.26843e+11,2.00,0.0023,4.2993,3.9659,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,FF,-55,1e-07,1.00014e-07,1.00006e-07,1.00014,1.00006,4.14534e-05,2.41209e+11,2.00,0.0042,4.3158,4.1272,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,FF,27,1e-07,1.00012e-07,1.00005e-07,1.00012,1.00005,3.19386e-05,3.13074e+11,2.00,0.0032,4.2952,4.0343,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,FF,150,1e-07,1.0005e-07,1.00044e-07,1.00050,1.00044,2.74248e-05,3.6446e+11,2.00,0.0027,4.2528,3.8851,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,SS,-55,1e-07,1.00012e-07,1.00004e-07,1.00012,1.00004,3.56597e-05,2.80405e+11,2.00,0.0036,4.3718,4.2548,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,SS,27,1e-07,1.00009e-07,1.00003e-07,1.00009,1.00003,2.49522e-05,4.00742e+11,2.00,0.0025,4.3518,4.1750,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,SS,150,1e-07,1.00008e-07,1.00003e-07,1.00008,1.00003,2.0425e-05,4.8957e+11,2.00,0.0020,4.3240,4.0455,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,FS,-55,1e-07,1.00011e-07,1.00004e-07,1.00011,1.00004,3.54428e-05,2.82121e+11,2.00,0.0036,4.3718,4.2550,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,FS,27,1e-07,1.00009e-07,1.00003e-07,1.00009,1.00003,2.48196e-05,4.02882e+11,2.00,0.0025,4.3520,4.1753,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,FS,150,1e-07,1.00008e-07,1.00003e-07,1.00008,1.00003,2.03271e-05,4.91927e+11,2.00,0.0020,4.3242,4.0459,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,SF,-55,1e-07,1.00014e-07,1.00006e-07,1.00014,1.00006,4.17415e-05,2.39544e+11,2.00,0.0042,4.3155,4.1270,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,SF,27,1e-07,1.00012e-07,1.00005e-07,1.00012,1.00005,3.21448e-05,3.11065e+11,2.00,0.0032,4.2948,4.0340,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,4.5,SF,150,1e-07,1.00051e-07,1.00045e-07,1.00051,1.00045,2.75931e-05,3.62235e+11,2.00,0.0028,4.2522,3.8846,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,TT,-55,1e-07,1.00014e-07,1.00005e-07,1.00014,1.00005,3.70599e-05,2.69804e+11,2.00,0.0038,4.8510,4.6934,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,TT,27,1e-07,1.00011e-07,1.00004e-07,1.00011,1.00004,2.80708e-05,3.56211e+11,2.00,0.0029,4.8314,4.6059,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,TT,150,1e-07,1.00011e-07,1.00005e-07,1.00011,1.00005,2.37496e-05,4.21026e+11,2.00,0.0024,4.7991,4.4650,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,FF,-55,1e-07,1.00017e-07,1.00007e-07,1.00017,1.00007,4.19762e-05,2.382e+11,2.00,0.0042,4.8154,4.6259,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,FF,27,1e-07,1.00013e-07,1.00005e-07,1.00013,1.00005,3.23046e-05,3.09521e+11,2.00,0.0033,4.7950,4.5334,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,FF,150,1e-07,1.00052e-07,1.00045e-07,1.00052,1.00045,2.76916e-05,3.60944e+11,2.00,0.0028,4.7525,4.3841,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,SS,-55,1e-07,1.00014e-07,1.00005e-07,1.00014,1.00005,3.65044e-05,2.73912e+11,2.00,0.0037,4.8716,4.7540,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,SS,27,1e-07,1.0001e-07,1.00004e-07,1.00010,1.00004,2.55156e-05,3.91888e+11,2.00,0.0026,4.8518,4.6743,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,SS,150,1e-07,1.00009e-07,1.00003e-07,1.00009,1.00003,2.07948e-05,4.80859e+11,2.00,0.0021,4.8239,4.5447,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,FS,-55,1e-07,1.00014e-07,1.00005e-07,1.00014,1.00005,3.63308e-05,2.7522e+11,2.00,0.0037,4.8717,4.7541,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,FS,27,1e-07,1.0001e-07,1.00004e-07,1.00010,1.00004,2.5412e-05,3.93485e+11,2.00,0.0026,4.8519,4.6746,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,FS,150,1e-07,1.00009e-07,1.00003e-07,1.00009,1.00003,2.07155e-05,4.82699e+11,2.00,0.0021,4.8241,4.5451,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,SF,-55,1e-07,1.00017e-07,1.00007e-07,1.00017,1.00007,4.2232e-05,2.36757e+11,2.00,0.0043,4.8151,4.6256,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,SF,27,1e-07,1.00013e-07,1.00006e-07,1.00013,1.00006,3.24837e-05,3.07815e+11,2.00,0.0033,4.7945,4.5331,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.0,SF,150,1e-07,1.00052e-07,1.00045e-07,1.00052,1.00045,2.78399e-05,3.59019e+11,2.00,0.0028,4.7519,4.3836,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,TT,-55,1e-07,1.00017e-07,1.00006e-07,1.00017,1.00006,3.90969e-05,2.55742e+11,2.00,0.0041,5.3508,5.1922,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,TT,27,1e-07,1.00013e-07,1.00005e-07,1.00013,1.00005,2.9581e-05,3.38021e+11,2.00,0.0031,5.3312,5.1050,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,TT,150,1e-07,1.00012e-07,1.00005e-07,1.00012,1.00005,2.48864e-05,4.01788e+11,2.00,0.0026,5.2989,4.9639,649.822,"netlists/A_100n_MIR_CW.cir(case=0,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,FF,-55,1e-07,1.00018e-07,1.00008e-07,1.00018,1.00008,4.34611e-05,2.30056e+11,2.00,0.0046,5.3153,5.1255,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,FF,27,1e-07,1.00015e-07,1.00006e-07,1.00015,1.00006,3.37426e-05,2.96326e+11,2.00,0.0035,5.2946,5.0324,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,FF,150,1e-07,1.00053e-07,1.00045e-07,1.00053,1.00045,2.88056e-05,3.4698e+11,2.00,0.0030,5.2521,4.8829,649.822,"netlists/A_100n_MIR_CW.cir(case=1,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,SS,-55,1e-07,1.00015e-07,1.00006e-07,1.00015,1.00006,3.87281e-05,2.58179e+11,2.00,0.0041,5.3716,5.2535,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,SS,27,1e-07,1.00012e-07,1.00004e-07,1.00012,1.00004,2.71799e-05,3.67886e+11,2.00,0.0029,5.3516,5.1735,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,SS,150,1e-07,1.0001e-07,1.00004e-07,1.00010,1.00004,2.19594e-05,4.55351e+11,2.00,0.0023,5.3238,5.0437,649.822,"netlists/A_100n_MIR_CW.cir(case=2,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,FS,-55,1e-07,1.00015e-07,1.00006e-07,1.00015,1.00006,3.86544e-05,2.58671e+11,2.00,0.0041,5.3717,5.2537,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,FS,27,1e-07,1.00012e-07,1.00004e-07,1.00012,1.00004,2.71393e-05,3.68437e+11,2.00,0.0029,5.3518,5.1737,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,FS,150,1e-07,1.0001e-07,1.00004e-07,1.00010,1.00004,2.19258e-05,4.56049e+11,2.00,0.0023,5.3240,5.0441,649.822,"netlists/A_100n_MIR_CW.cir(case=3,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,SF,-55,1e-07,1.00018e-07,1.00008e-07,1.00018,1.00008,4.36305e-05,2.29163e+11,2.00,0.0046,5.3149,5.1253,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,SF,27,1e-07,1.00015e-07,1.00006e-07,1.00015,1.00006,3.38611e-05,2.95288e+11,2.00,0.0035,5.2942,5.0321,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100n,A,MIR_CW,5.5,SF,150,1e-07,1.00054e-07,1.00046e-07,1.00054,1.00046,2.89063e-05,3.4577e+11,2.00,0.0030,5.2515,4.8825,649.822,"netlists/A_100n_MIR_CW.cir(case=4,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,TT,-55,1e-06,1.05752e-06,1.01243e-06,1.05752,1.01243,0.0273671,3.54992e+07,2.00,2.7387,0.3745,0.0374,324.911,"netlists/A_1u_MIR_S.cir(case=0,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,TT,27,1e-06,1.04442e-06,1.01124e-06,1.04442,1.01124,0.0202513,4.82376e+07,2.00,2.0266,0.5029,0.0501,324.911,"netlists/A_1u_MIR_S.cir(case=0,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,TT,150,1e-06,1.03682e-06,1.01115e-06,1.03682,1.01115,0.0157165,6.23327e+07,2.00,1.5738,0.6457,0.0643,324.911,"netlists/A_1u_MIR_S.cir(case=0,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,FF,-55,1e-06,1.07036e-06,1.01751e-06,1.07036,1.01751,0.0318284,3.02882e+07,2.00,3.1852,0.3233,0.0323,324.911,"netlists/A_1u_MIR_S.cir(case=1,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,FF,27,1e-06,1.05441e-06,1.01544e-06,1.05441,1.01544,0.0236373,4.10719e+07,2.00,2.3654,0.4321,0.0430,324.911,"netlists/A_1u_MIR_S.cir(case=1,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,FF,150,1e-06,1.04525e-06,1.01498e-06,1.04525,1.01498,0.0184269,5.28765e+07,2.00,1.8448,0.5520,0.0550,324.911,"netlists/A_1u_MIR_S.cir(case=1,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,SS,-55,1e-06,1.04633e-06,1.00833e-06,1.04633,1.00833,0.0232179,4.21194e+07,2.00,2.3235,0.4397,0.0438,324.911,"netlists/A_1u_MIR_S.cir(case=2,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,SS,27,1e-06,1.03573e-06,1.00783e-06,1.03573,1.00783,0.0171226,5.73538e+07,2.00,1.7139,0.5932,0.0591,324.911,"netlists/A_1u_MIR_S.cir(case=2,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,SS,150,1e-06,1.02952e-06,1.00801e-06,1.02952,1.00801,0.0132288,7.43965e+07,2.00,1.3250,0.7655,0.0762,324.911,"netlists/A_1u_MIR_S.cir(case=2,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_1u,A,MIR_S,3.2,FS,-55,1e-06,1.04618e-06,1.00831e-06,1.04618,1.00831,0.0231406,4.22631e+07,2.00,2.3159,0.4411,0.0440,324.911,"netlists/A_1u_MIR_S.cir(case=3,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
